run_id,master_seed,instance_hash,farmer_id,plot_id,region_season,planned_crop,planned_cash_return,response,p_accept,response_draw,response_subseed,acceptance_provenance,realised_crop,realised_cash_return,status
p1_dev,20260812,5ea24037c2d9cb6a,F0322,F0322-P02,R3:kharif,rice,2079.0,REJECT,0.848,0.85528,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0323,F0323-P01,R5:kharif,soybean,5988.0,ACCEPT,0.86,0.458275,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,5988.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0328,F0328-P04,R2:kharif,onion,168510.0,ACCEPT,0.792,0.522906,1120031581,SYNTHETIC_EXPERIMENTAL,onion,168510.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0329,F0329-P01,R1:kharif,maize,15730.0,ACCEPT,0.91,0.50746,1120031581,SYNTHETIC_EXPERIMENTAL,maize,15730.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0330,F0330-P01,R3:kharif,rice,7673.0,ACCEPT,0.916,0.192436,1120031581,SYNTHETIC_EXPERIMENTAL,rice,7673.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0334,F0334-P02,R1:kharif,maize,8862.0,ACCEPT,0.854,0.603792,1120031581,SYNTHETIC_EXPERIMENTAL,maize,8862.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0336,F0336-P03,R3:kharif,groundnut,337257.0,REJECT,0.9,0.992679,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0337,F0337-P02,R3:kharif,groundnut,15802.0,ACCEPT,0.8,0.622748,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,15802.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0339,F0339-P01,R2:kharif,onion,9855.0,ACCEPT,0.882,0.60761,1120031581,SYNTHETIC_EXPERIMENTAL,onion,9855.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0340,F0340-P01,R3:kharif,rice,3736.0,ACCEPT,0.85,0.515077,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3736.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0341,F0341-P02,R3:kharif,groundnut,46028.0,ACCEPT,0.842,0.321948,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,46028.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0342,F0342-P01,R5:kharif,rice,3044.0,ACCEPT,0.846,0.407407,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3044.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0345,F0345-P01,R2:kharif,soybean,33311.0,REJECT,0.88,0.91034,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0346,F0346-P01,R1:kharif,maize,24526.0,ACCEPT,0.802,0.368581,1120031581,SYNTHETIC_EXPERIMENTAL,maize,24526.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0348,F0348-P01,R3:kharif,rice,2562.0,ACCEPT,0.816,0.42981,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2562.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0350,F0350-P02,R3:kharif,rice,1744.0,ACCEPT,0.908,0.200535,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1744.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0351,F0351-P01,R3:kharif,rice,2435.0,ACCEPT,0.92,0.644516,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2435.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0351,F0351-P02,R3:kharif,rice,3005.0,REJECT,0.92,0.968759,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0352,F0352-P01,R2:kharif,soybean,1788.0,ACCEPT,0.806,0.048751,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,1788.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0354,F0354-P01,R5:kharif,onion,918016.0,ACCEPT,0.802,0.216503,1120031581,SYNTHETIC_EXPERIMENTAL,onion,918016.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0354,F0354-P02,R5:kharif,maize,39183.0,ACCEPT,0.802,0.474206,1120031581,SYNTHETIC_EXPERIMENTAL,maize,39183.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0355,F0355-P01,R3:kharif,rice,6982.0,ACCEPT,0.828,0.229376,1120031581,SYNTHETIC_EXPERIMENTAL,rice,6982.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0355,F0355-P02,R3:kharif,rice,3427.0,ACCEPT,0.828,0.807372,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3427.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0356,F0356-P01,R1:kharif,maize,31067.0,REJECT,0.866,0.866815,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0356,F0356-P02,R1:kharif,maize,2583.0,ACCEPT,0.866,0.013929,1120031581,SYNTHETIC_EXPERIMENTAL,maize,2583.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0358,F0358-P02,R5:kharif,pigeon_pea,4354.0,ACCEPT,0.896,0.727514,1120031581,SYNTHETIC_EXPERIMENTAL,pigeon_pea,4354.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0359,F0359-P01,R5:kharif,pigeon_pea,36947.0,ACCEPT,0.782,0.701634,1120031581,SYNTHETIC_EXPERIMENTAL,pigeon_pea,36947.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0362,F0362-P01,R2:kharif,soybean,3433.0,REJECT,0.822,0.987501,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0363,F0363-P01,R3:kharif,rice,6882.0,ACCEPT,0.802,0.491738,1120031581,SYNTHETIC_EXPERIMENTAL,rice,6882.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0365,F0365-P02,R2:kharif,soybean,2613.0,ACCEPT,0.812,0.578769,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,2613.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0365,F0365-P03,R2:kharif,onion,3658.0,REJECT,0.812,0.992136,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0366,F0366-P02,R1:kharif,maize,7292.0,ACCEPT,0.894,0.837771,1120031581,SYNTHETIC_EXPERIMENTAL,maize,7292.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0367,F0367-P02,R5:kharif,onion,101526.0,ACCEPT,0.874,0.127299,1120031581,SYNTHETIC_EXPERIMENTAL,onion,101526.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0368,F0368-P01,R5:kharif,maize,6813.0,ACCEPT,0.86,0.783605,1120031581,SYNTHETIC_EXPERIMENTAL,maize,6813.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0370,F0370-P01,R5:kharif,maize,14221.0,ACCEPT,0.838,0.143359,1120031581,SYNTHETIC_EXPERIMENTAL,maize,14221.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0371,F0371-P01,R1:kharif,maize,6835.0,ACCEPT,0.794,0.431653,1120031581,SYNTHETIC_EXPERIMENTAL,maize,6835.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0371,F0371-P03,R1:kharif,maize,49805.0,ACCEPT,0.794,0.772034,1120031581,SYNTHETIC_EXPERIMENTAL,maize,49805.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0372,F0372-P01,R2:kharif,soybean,19286.0,ACCEPT,0.882,0.041646,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,19286.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0372,F0372-P03,R2:kharif,soybean,3888.0,ACCEPT,0.882,0.513821,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,3888.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0374,F0374-P01,R1:kharif,maize,38719.0,ACCEPT,0.918,0.400788,1120031581,SYNTHETIC_EXPERIMENTAL,maize,38719.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0374,F0374-P04,R1:kharif,maize,40681.0,ACCEPT,0.918,0.749522,1120031581,SYNTHETIC_EXPERIMENTAL,maize,40681.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0375,F0375-P02,R1:kharif,maize,27502.0,ACCEPT,0.818,0.724097,1120031581,SYNTHETIC_EXPERIMENTAL,maize,27502.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0375,F0375-P03,R1:kharif,maize,10530.0,ACCEPT,0.818,0.338522,1120031581,SYNTHETIC_EXPERIMENTAL,maize,10530.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0376,F0376-P02,R1:kharif,maize,23218.0,REJECT,0.786,0.998047,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0377,F0377-P01,R3:kharif,rice,1791.0,REJECT,0.828,0.926431,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0378,F0378-P02,R4:kharif,groundnut,29281.0,ACCEPT,0.792,0.280135,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,29281.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0379,F0379-P02,R5:kharif,maize,6571.0,ACCEPT,0.832,0.593001,1120031581,SYNTHETIC_EXPERIMENTAL,maize,6571.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0381,F0381-P01,R5:kharif,cotton,8010.0,ACCEPT,0.872,0.824668,1120031581,SYNTHETIC_EXPERIMENTAL,cotton,8010.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0382,F0382-P01,R2:kharif,soybean,2867.0,ACCEPT,0.848,0.174697,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,2867.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0387,F0387-P02,R3:kharif,rice,1603.0,REJECT,0.784,0.939873,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0387,F0387-P03,R3:kharif,rice,3434.0,ACCEPT,0.784,0.581897,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3434.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0388,F0388-P02,R1:kharif,maize,5101.0,ACCEPT,0.848,0.364038,1120031581,SYNTHETIC_EXPERIMENTAL,maize,5101.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0392,F0392-P01,R1:kharif,maize,15141.0,ACCEPT,0.788,0.004807,1120031581,SYNTHETIC_EXPERIMENTAL,maize,15141.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0394,F0394-P02,R3:kharif,rice,1945.0,ACCEPT,0.864,0.674187,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1945.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0398,F0398-P01,R5:kharif,onion,122818.0,ACCEPT,0.798,0.035344,1120031581,SYNTHETIC_EXPERIMENTAL,onion,122818.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0398,F0398-P02,R5:kharif,sorghum,6633.0,ACCEPT,0.798,0.169473,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,6633.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0398,F0398-P03,R5:kharif,maize,13532.0,ACCEPT,0.798,0.42306,1120031581,SYNTHETIC_EXPERIMENTAL,maize,13532.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0399,F0399-P02,R1:kharif,maize,6475.0,ACCEPT,0.894,0.336767,1120031581,SYNTHETIC_EXPERIMENTAL,maize,6475.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0400,F0400-P02,R3:kharif,rice,11074.0,ACCEPT,0.816,0.17125,1120031581,SYNTHETIC_EXPERIMENTAL,rice,11074.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0403,F0403-P01,R2:kharif,soybean,2642.0,ACCEPT,0.85,0.843031,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,2642.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0404,F0404-P02,R3:kharif,rice,1382.0,ACCEPT,0.872,0.662201,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1382.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0405,F0405-P01,R1:kharif,maize,3009.0,ACCEPT,0.85,0.298801,1120031581,SYNTHETIC_EXPERIMENTAL,maize,3009.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0405,F0405-P02,R1:kharif,maize,55299.0,ACCEPT,0.85,0.327574,1120031581,SYNTHETIC_EXPERIMENTAL,maize,55299.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0406,F0406-P01,R3:kharif,rice,1449.0,ACCEPT,0.836,0.767444,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1449.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0406,F0406-P02,R3:kharif,rice,1744.0,REJECT,0.836,0.898495,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0408,F0408-P01,R2:kharif,soybean,7084.0,ACCEPT,0.862,0.646455,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,7084.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0408,F0408-P02,R2:kharif,soybean,5902.0,REJECT,0.862,0.884826,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0412,F0412-P02,R2:kharif,soybean,704.0,ACCEPT,0.824,0.802296,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,704.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0413,F0413-P03,R3:kharif,rice,2918.0,REJECT,0.894,0.947252,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0414,F0414-P01,R2:kharif,soybean,6756.0,ACCEPT,0.906,0.7199,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,6756.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0415,F0415-P01,R1:kharif,maize,3139.0,ACCEPT,0.88,0.068623,1120031581,SYNTHETIC_EXPERIMENTAL,maize,3139.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0415,F0415-P02,R1:kharif,maize,36855.0,ACCEPT,0.88,0.493494,1120031581,SYNTHETIC_EXPERIMENTAL,maize,36855.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0417,F0417-P02,R2:kharif,soybean,14457.0,REJECT,0.866,0.870218,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0418,F0418-P02,R3:kharif,rice,2582.0,REJECT,0.926,0.955283,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0420,F0420-P01,R2:kharif,soybean,5238.0,REJECT,0.858,0.960498,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0423,F0423-P01,R5:kharif,pigeon_pea,67735.0,REJECT,0.852,0.916067,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0424,F0424-P02,R1:kharif,maize,1439.0,ACCEPT,0.862,0.278426,1120031581,SYNTHETIC_EXPERIMENTAL,maize,1439.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0425,F0425-P01,R5:kharif,onion,36612.0,ACCEPT,0.79,0.592202,1120031581,SYNTHETIC_EXPERIMENTAL,onion,36612.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0427,F0427-P01,R4:kharif,groundnut,32304.0,ACCEPT,0.842,0.422124,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,32304.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0428,F0428-P02,R1:kharif,maize,55102.0,ACCEPT,0.782,0.688651,1120031581,SYNTHETIC_EXPERIMENTAL,maize,55102.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0428,F0428-P04,R1:kharif,maize,62166.0,ACCEPT,0.782,0.437093,1120031581,SYNTHETIC_EXPERIMENTAL,maize,62166.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0430,F0430-P01,R1:kharif,maize,57621.0,ACCEPT,0.882,0.776965,1120031581,SYNTHETIC_EXPERIMENTAL,maize,57621.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0431,F0431-P01,R1:kharif,maize,12230.0,ACCEPT,0.798,0.709808,1120031581,SYNTHETIC_EXPERIMENTAL,maize,12230.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0431,F0431-P02,R1:kharif,maize,34337.0,REJECT,0.798,0.830074,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0433,F0433-P01,R5:kharif,rice,3534.0,ACCEPT,0.886,0.468971,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3534.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0435,F0435-P01,R3:kharif,rice,4266.0,ACCEPT,0.79,0.248897,1120031581,SYNTHETIC_EXPERIMENTAL,rice,4266.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0436,F0436-P01,R5:kharif,cotton,32746.0,ACCEPT,0.908,0.150092,1120031581,SYNTHETIC_EXPERIMENTAL,cotton,32746.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0438,F0438-P01,R1:kharif,maize,3957.0,REJECT,0.808,0.856421,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0440,F0440-P01,R5:kharif,maize,8097.0,ACCEPT,0.852,0.40151,1120031581,SYNTHETIC_EXPERIMENTAL,maize,8097.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0443,F0443-P01,R5:kharif,onion,5583.0,ACCEPT,0.87,0.46632,1120031581,SYNTHETIC_EXPERIMENTAL,onion,5583.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0445,F0445-P01,R3:kharif,rice,966.0,ACCEPT,0.796,0.552282,1120031581,SYNTHETIC_EXPERIMENTAL,rice,966.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0445,F0445-P02,R3:kharif,groundnut,38922.0,ACCEPT,0.796,0.463558,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,38922.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0448,F0448-P01,R1:kharif,maize,44703.0,ACCEPT,0.92,0.517749,1120031581,SYNTHETIC_EXPERIMENTAL,maize,44703.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0451,F0451-P02,R5:kharif,cotton,5229.0,ACCEPT,0.77,0.559924,1120031581,SYNTHETIC_EXPERIMENTAL,cotton,5229.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0453,F0453-P01,R5:kharif,onion,499839.0,ACCEPT,0.782,0.084169,1120031581,SYNTHETIC_EXPERIMENTAL,onion,499839.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0453,F0453-P02,R5:kharif,maize,16008.0,ACCEPT,0.782,0.674293,1120031581,SYNTHETIC_EXPERIMENTAL,maize,16008.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0459,F0459-P01,R5:kharif,maize,8507.0,ACCEPT,0.866,0.404744,1120031581,SYNTHETIC_EXPERIMENTAL,maize,8507.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0459,F0459-P02,R5:kharif,sorghum,5124.0,ACCEPT,0.866,0.471245,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,5124.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0460,F0460-P02,R3:kharif,rice,2576.0,ACCEPT,0.912,0.765813,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2576.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0465,F0465-P01,R2:kharif,soybean,2400.0,REJECT,0.914,0.94222,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0470,F0470-P01,R5:kharif,maize,35292.0,ACCEPT,0.784,0.438645,1120031581,SYNTHETIC_EXPERIMENTAL,maize,35292.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0471,F0471-P01,R2:kharif,soybean,2313.0,ACCEPT,0.872,0.47466,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,2313.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0472,F0472-P02,R3:kharif,groundnut,226005.0,ACCEPT,0.774,0.586964,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,226005.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0478,F0478-P01,R1:kharif,maize,31590.0,ACCEPT,0.844,0.025982,1120031581,SYNTHETIC_EXPERIMENTAL,maize,31590.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0478,F0478-P03,R1:kharif,maize,40714.0,REJECT,0.844,0.963346,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0479,F0479-P01,R3:kharif,rice,2401.0,ACCEPT,0.78,0.306289,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2401.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0481,F0481-P02,R3:kharif,rice,490.0,ACCEPT,0.898,0.678443,1120031581,SYNTHETIC_EXPERIMENTAL,rice,490.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0483,F0483-P02,R2:kharif,soybean,1662.0,REJECT,0.778,0.881288,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0484,F0484-P01,R2:kharif,soybean,6081.0,ACCEPT,0.826,0.364275,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,6081.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0486,F0486-P01,R3:kharif,rice,2609.0,ACCEPT,0.904,0.702449,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2609.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0486,F0486-P02,R3:kharif,groundnut,4348.0,ACCEPT,0.904,0.500219,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,4348.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0488,F0488-P02,R3:kharif,rice,2723.0,ACCEPT,0.916,0.52329,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2723.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0489,F0489-P01,R3:kharif,rice,2911.0,ACCEPT,0.926,0.473523,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2911.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0490,F0490-P01,R1:kharif,maize,7718.0,ACCEPT,0.926,0.321483,1120031581,SYNTHETIC_EXPERIMENTAL,maize,7718.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0491,F0491-P01,R5:kharif,sorghum,9887.0,ACCEPT,0.872,0.34254,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,9887.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0492,F0492-P01,R5:kharif,onion,37910.0,ACCEPT,0.876,0.457896,1120031581,SYNTHETIC_EXPERIMENTAL,onion,37910.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0492,F0492-P02,R5:kharif,maize,13812.0,ACCEPT,0.876,0.196801,1120031581,SYNTHETIC_EXPERIMENTAL,maize,13812.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0493,F0493-P01,R3:kharif,rice,2482.0,ACCEPT,0.812,0.320199,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2482.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0496,F0496-P01,R5:kharif,maize,48936.0,REJECT,0.888,0.998036,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0496,F0496-P02,R5:kharif,onion,27264.0,ACCEPT,0.888,0.226822,1120031581,SYNTHETIC_EXPERIMENTAL,onion,27264.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0496,F0496-P03,R5:kharif,onion,114898.0,ACCEPT,0.888,0.791408,1120031581,SYNTHETIC_EXPERIMENTAL,onion,114898.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0497,F0497-P01,R5:kharif,sorghum,582.0,ACCEPT,0.8,0.418327,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,582.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0499,F0499-P02,R2:kharif,soybean,265.0,ACCEPT,0.794,0.71639,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,265.0,REALISED
